19/01/2017;165;A;CAD;2,41130000;2,41220000;1,33130000;1,33150000
19/01/2017;170;A;GYD;0,01522000;0,01566000;205,01000000;211,01000000
19/01/2017;173;A;NAD;0,23640000;0,23660000;13,57220000;13,58410000
19/01/2017;175;A;BBD;1,60130000;1,60720000;1,99810000;2,00510000
19/01/2017;180;A;BZD;1,58160000;1,61370000;1,99000000;2,03000000
19/01/2017;185;A;BND;2,24340000;2,24540000;1,43020000;1,43120000
19/01/2017;190;A;KYD;3,86830000;3,91620000;0,82000000;0,83000000
19/01/2017;195;A;SGD;2,24380000;2,24470000;1,43060000;1,43090000
19/01/2017;197;B;CLF;128,01380000;128,03770000;39,87100000;39,87100000
19/01/2017;200;B;FJD;1,53210000;1,56620000;0,47720000;0,48770000
19/01/2017;205;A;HKD;0,41390000;0,41400000;7,75720000;7,75810000
19/01/2017;210;A;TTD;0,47640000;0,47930000;6,70000000;6,74000000
19/01/2017;215;A;XCD;1,18040000;1,19380000;2,69000000;2,72000000
19/01/2017;220;A;USD;3,21070000;3,21130000;1,00000000;1,00000000
19/01/2017;230;A;JMD;0,02483000;0,02496000;128,67000000;129,33000000
19/01/2017;235;A;LRD;0,03344000;0,03529000;91,00000000;96,00000000
19/01/2017;245;B;NZD;2,29470000;2,29670000;0,71470000;0,71520000
19/01/2017;250;B;SBD;0,39810000;0,42550000;0,12400000;0,13250000
19/01/2017;255;A;SRD;0,42610000;0,43340000;7,40900000;7,53500000
19/01/2017;260;A;VND;0,00014230;0,00014230;22564,00000000;22566,00000000
19/01/2017;275;A;AMD;0,00659300;0,00662100;485,00000000;487,00000000
19/01/2017;295;A;CVE;0,03062000;0,03088000;104,00000000;104,86000000
19/01/2017;325;A;ANG;1,79370000;1,81430000;1,77000000;1,79000000
19/01/2017;328;A;AWG;1,78370000;1,80410000;1,78000000;1,80000000
19/01/2017;345;A;HUF;0,01102000;0,01103000;291,19000000;291,38000000
19/01/2017;363;A;CDF;0,00260000;0,00262200;1225,00000000;1235,00000000
19/01/2017;365;A;BIF;0,00190300;0,00192600;1667,32000000;1687,32000000
19/01/2017;368;A;KMF;0,00693400;0,00695000;462,05000000;463,05000000
19/01/2017;370;A;XAF;0,00518000;0,00518200;619,72000000;619,86000000
19/01/2017;372;A;XOF;0,00512300;0,00518700;619,12000000;626,67000000
19/01/2017;380;A;XPF;0,02841000;0,02864000;112,12000000;113,00000000
19/01/2017;390;A;DJF;0,01784000;0,01808000;177,60000000;180,00000000
19/01/2017;398;A;GNF;0,00033710;0,00034440;9325,00000000;9525,00000000
19/01/2017;406;A;MGA;0,00097680;0,00099050;3242,00000000;3287,00000000
19/01/2017;420;A;RWF;0,00381900;0,00388200;827,28000000;840,78000000
19/01/2017;425;A;CHF;3,17260000;3,17350000;1,01190000;1,01200000
19/01/2017;440;A;HTG;0,04717000;0,04820000;66,62900000;68,06540000
19/01/2017;450;A;PYG;0,00056060;0,00056140;5720,55000000;5727,54000000
19/01/2017;460;A;UAH;0,11700000;0,11720000;27,40000000;27,45000000
19/01/2017;470;A;JPY;0,02779000;0,02781000;115,47000000;115,52000000
19/01/2017;482;A;GEL;1,19850000;1,21460000;2,64400000;2,67900000
19/01/2017;490;A;ALL;0,02477000;0,02497000;128,62000000;129,62000000
19/01/2017;495;A;HNL;0,13600000;0,13600000;23,61220000;23,61220000
19/01/2017;500;A;SLL;0,00043100;0,00043690;7350,00000000;7450,00000000
19/01/2017;503;A;MDL;0,15970000;0,16050000;20,01000000;20,11000000
19/01/2017;506;A;RON;0,75640000;0,75750000;4,23930000;4,24490000
19/01/2017;510;A;BGN;1,73890000;1,73960000;1,84600000;1,84640000
19/01/2017;530;B;GIP;3,94430000;3,94640000;1,22850000;1,22890000
19/01/2017;535;A;EGP;0,16990000;0,17080000;18,80000000;18,90000000
19/01/2017;540;B;GBP;3,94880000;3,94990000;1,22990000;1,23000000
19/01/2017;545;B;FKP;3,94270000;3,94670000;1,22800000;1,22900000
19/01/2017;560;A;LBP;0,00212600;0,00213300;1505,50000000;1510,50000000
19/01/2017;570;B;SHP;3,94850000;3,95570000;1,22980000;1,23180000
19/01/2017;575;A;SYP;0,00622700;0,00623600;515,00000000;515,60000000
19/01/2017;585;A;SZL;0,23480000;0,23500000;13,66480000;13,67280000
19/01/2017;603;A;LSL;0,23470000;0,23510000;13,65880000;13,67880000
19/01/2017;608;A;TMT;0,91760000;0,92040000;3,48900000;3,49900000
19/01/2017;622;A;MZN;0,04511000;0,04602000;69,78000000;71,18000000
19/01/2017;625;A;ERN;0,20350000;0,21020000;15,28000000;15,78000000
19/01/2017;630;A;NGN;0,01052000;0,01055000;304,25000000;305,25000000
19/01/2017;635;A;AOA;0,01929000;0,01945000;165,08000000;166,43000000
19/01/2017;640;A;TWD;0,10130000;0,10150000;31,64900000;31,68000000
19/01/2017;642;A;TRY;0,83630000;0,83690000;3,83710000;3,83910000
19/01/2017;660;A;PEN;0,96040000;0,96180000;3,33870000;3,34310000
19/01/2017;665;A;BTN;0,04712000;0,04714000;68,12250000;68,13250000
19/01/2017;670;A;MRO;0,00886900;0,00902100;356,00000000;362,00000000
19/01/2017;680;B;TOP;1,40150000;1,50130000;0,43650000;0,46750000
19/01/2017;685;A;MOP;0,40150000;0,40230000;7,98200000;7,99700000
19/01/2017;706;A;ARS;0,20090000;0,20110000;15,96500000;15,98000000
19/01/2017;715;A;CLP;0,00486000;0,00486300;660,41000000;660,60000000
19/01/2017;720;A;COP;0,00109300;0,00109500;2933,00000000;2937,20000000
19/01/2017;725;A;CUP;3,21070000;3,21130000;1,00000000;1,00000000
19/01/2017;730;A;DOP;0,06872000;0,06927000;46,36000000;46,72000000
19/01/2017;735;A;PHP;0,06408000;0,06412000;50,08100000;50,10100000
19/01/2017;741;A;MXN;0,14610000;0,14620000;21,96500000;21,97900000
19/01/2017;745;A;UYU;0,11190000;0,11220000;28,63000000;28,68000000
19/01/2017;755;B;BWP;0,30150000;0,30220000;0,09390000;0,09410000
19/01/2017;760;A;MWK;0,00438800;0,00448100;716,63000000;731,63000000
19/01/2017;766;A;ZMW;0,32330000;0,32400000;9,91000000;9,93000000
19/01/2017;770;A;GTQ;0,42600000;0,42630000;7,53300000;7,53600000
19/01/2017;775;A;MMK;0,00235000;0,00236500;1358,00000000;1366,00000000
19/01/2017;778;B;PGK;0,98410000;1,03890000;0,30650000;0,32350000
19/01/2017;779;A;HRK;0,45230000;0,45270000;7,09420000;7,09840000
19/01/2017;780;A;LAK;0,00039120;0,00039320;8168,00000000;8208,00000000
19/01/2017;785;A;ZAR;0,23470000;0,23510000;13,66000000;13,68000000
19/01/2017;795;A;CNY;0,46710000;0,46760000;6,86800000;6,87400000
19/01/2017;796;A;CNH;0,46860000;0,46880000;6,85060000;6,85170000
19/01/2017;800;A;QAR;0,88180000;0,88220000;3,64030000;3,64120000
19/01/2017;805;A;OMR;8,33730000;8,34100000;0,38500000;0,38510000
19/01/2017;810;A;YER;0,01283000;0,01285000;249,90000000;250,20000000
19/01/2017;815;A;IRR;0,00009920;0,00009920;32366,00000000;32366,00000000
19/01/2017;820;A;SAR;0,85580000;0,85660000;3,74910000;3,75160000
19/01/2017;825;A;KHR;0,00078460;0,00080450;3991,68000000;4092,32000000
19/01/2017;828;A;MYR;0,72130000;0,72210000;4,44700000;4,45100000
19/01/2017;830;A;RUB;0,05363000;0,05369000;59,81000000;59,87000000
19/01/2017;831;A;BYN;1,64650000;1,65530000;1,94000000;1,95000000
19/01/2017;835;A;TJS;0,40690000;0,40750000;7,88050000;7,89050000
19/01/2017;840;A;MUR;0,08924000;0,09000000;35,68000000;35,98000000
19/01/2017;845;A;NPR;0,02945000;0,02946000;108,99000000;109,01000000
19/01/2017;850;A;SCR;0,23920000;0,24290000;13,22210000;13,42210000
19/01/2017;855;A;LKR;0,02133000;0,02145000;149,70000000;150,50000000
19/01/2017;860;A;INR;0,04708000;0,04710000;68,17770000;68,19780000
19/01/2017;865;A;IDR;0,00024000;0,00024020;13368,00000000;13378,00000000
19/01/2017;870;A;MVR;0,20520000;0,21340000;15,05000000;15,65000000
19/01/2017;875;A;PKR;0,03063000;0,03065000;104,78000000;104,83000000
19/01/2017;880;A;ILS;0,83970000;0,84030000;3,82150000;3,82350000
19/01/2017;892;A;KGS;0,04600000;0,04621000;69,49800000;69,79800000
19/01/2017;893;A;UZS;0,00098550;0,00098870;3248,00000000;3258,00000000
19/01/2017;905;A;BDT;0,04033000;0,04048000;79,34000000;79,62000000
19/01/2017;912;B;WST;1,24000000;1,31090000;0,38620000;0,40820000
19/01/2017;913;A;KZT;0,00966600;0,00967000;332,10000000;332,17000000
19/01/2017;915;A;MNT;0,00128600;0,00129300;2484,00000000;2496,00000000
19/01/2017;920;A;VUV;0,02890000;0,03000000;107,06000000;111,11000000
19/01/2017;930;A;KRW;0,00271700;0,00272200;1179,75000000;1181,76000000
19/01/2017;946;A;TZS;0,00143300;0,00144000;2230,00000000;2240,00000000
19/01/2017;950;A;KES;0,03087000;0,03094000;103,80000000;104,00000000
19/01/2017;955;A;UGX;0,00089480;0,00089750;3578,00000000;3588,00000000
19/01/2017;960;A;SOS;0,00551700;0,00558500;575,00000000;582,00000000
19/01/2017;975;A;PLN;0,77880000;0,77900000;4,12220000;4,12270000
19/01/2017;978;B;EUR;3,40050000;3,40210000;1,05910000;1,05940000
19/01/2017;998;A;XAU;123,48850000;123,51150000;0,02600000;0,02600000
